#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
6550	6.6500000000005555	-14570.899197593588	3220.751829457707	-11350.14736813588	291.14423715674315	8.575122819403054	1.0326247661040062
6560	6.660000000000559	-14704.27764652494	3316.2188955348497	-11388.05875099009	299.7741122909915	8.599542462260002	1.0296924789382453
6570	6.670000000000562	-14641.476927447235	3317.699617785299	-11323.777309661935	299.9079641904471	8.599542462260002	1.0296924789382453
6580	6.6800000000005655	-14598.192965361144	3293.7347069977077	-11304.458258363436	297.7416235224183	8.599542462260002	1.0296924789382453
6590	6.690000000000569	-14676.153678444738	3400.9880752226327	-11275.165603222105	307.43693745152495	8.517459050836607	1.0396157049712442
6600	6.700000000000572	-14638.88074971999	3342.347521415854	-11296.533228304137	302.13604492439157	8.576790973544998	1.032423924403892
6610	6.7100000000005755	-14574.203391883277	3277.7931201287956	-11296.410271754481	296.30056212005655	8.576790973544998	1.032423924403892
6620	6.720000000000579	-14677.491104148095	3404.086326717188	-11273.404777430907	307.7170081044861	8.597510184709934	1.0299358774179752
6630	6.730000000000582	-14516.860723996537	3277.1546887332624	-11239.706035263274	296.24285024672025	8.610190933687807	1.0284190285553392
6640	6.7400000000005855	-14599.202250852315	3311.513060712109	-11287.689190140205	299.3487219591065	8.610190933687807	1.0284190285553392
6650	6.750000000000589	-14663.364188887192	3332.022377597121	-11331.34181129007	301.2026895217355	8.593757700009467	1.030385601363819
6660	6.760000000000592	-14639.35649256724	3325.6274435894575	-11313.729048977782	300.62461077431385	8.553702450524456	1.0352106876427858
6670	6.7700000000005955	-14651.439839746501	3379.669759434727	-11271.770080311773	305.5098393340083	8.609338738913102	1.0285208265387755
6680	6.780000000000599	-14661.226346524925	3404.98415810056	-11256.242188424365	307.7981687921294	8.676049113226078	1.0206125023198063
6690	6.790000000000602	-14618.329879266677	3289.3583632372315	-11328.971516029445	297.3460179827347	8.624010886587472	1.0267709899892172
6700	6.800000000000606	-14732.232052946836	3415.255512339855	-11316.976540606982	308.72666181267664	8.615392248442019	1.0277981478208953
6710	6.810000000000609	-14621.96323707856	3296.7796474096504	-11325.18358966891	298.0168750476412	8.664435822994301	1.0219804701189519
6720	6.820000000000612	-14750.430725780792	3399.2618195567866	-11351.168906224006	307.2808902254166	8.682314086053527	1.0198760500870243
6730	6.830000000000616	-14749.511389895019	3439.290731908985	-11310.220657986034	310.89935813853026	8.682314086053527	1.0198760500870243
6740	6.840000000000619	-14563.494631099164	3250.9241054584913	-11312.570525640673	293.87170103619707	8.722081850479187	1.0152259916263824
6750	6.850000000000622	-14700.133712617524	3392.8519255124734	-11307.28178710505	306.70145914515814	8.722081850479187	1.0152259916263824
6760	6.860000000000626	-14609.558168320253	3303.160903941584	-11306.39726437867	298.59371740106275	8.722081850479187	1.0152259916263824
6770	6.870000000000629	-14630.553537078482	3259.6979201681625	-11370.85561691032	294.6648219364907	8.734475785798391	1.013785419165806
6780	6.880000000000632	-14696.551593143395	3368.7854808281686	-11327.766112315227	304.52594018259754	8.734475785798391	1.013785419165806
6790	6.890000000000636	-14615.251533334727	3250.183111408602	-11365.068421926126	293.8047178723844	8.734311100898744	1.0138045340276527
6800	6.900000000000639	-14744.028706981106	3364.286513168405	-11379.7421938127	304.1192498889479	8.670101780628066	1.021312600445361
6810	6.910000000000642	-14652.624357929977	3324.15186715039	-11328.472490779586	300.4912240374689	8.643779860811794	1.0244226875610856
6820	6.920000000000646	-14543.59283202367	3150.6803993555204	-11392.91243266815	284.81003503753857	8.695625456231923	1.0183148113116056
6830	6.930000000000649	-14815.06938417206	3334.913003443665	-11480.156380728396	301.4639915721761	8.657725759485565	1.0227725434705102
6840	6.940000000000652	-14799.886034230285	3370.2991973616167	-11429.586836868668	304.66277464508903	8.657725759485565	1.0227725434705102
6850	6.950000000000656	-14715.118354071798	3290.6106066681905	-11424.507747403608	297.459216228904	8.624830585233802	1.0266734062996283
6860	6.960000000000659	-14828.878553942575	3343.3911191978978	-11485.487434744678	302.23038236367285	8.68296858833255	1.0197991741669619
6870	6.970000000000662	-14799.87979345886	3344.3438628167683	-11455.535930642092	302.3165069174447	8.68296858833255	1.0197991741669619
6880	6.980000000000666	-14768.381314029753	3343.2173527569653	-11425.163961272789	302.2146745101754	8.68296858833255	1.0197991741669619
6890	6.990000000000669	-14745.973212040053	3291.0032012261768	-11454.970010813877	297.49470534733007	8.68296858833255	1.0197991741669619
6900	7.000000000000672	-14842.09799755505	3419.2094412922283	-11422.888556262822	309.08408259191265	8.686143754668263	1.0194263928616485
6910	7.010000000000676	-14749.669869878151	3347.6522090791514	-11402.017660799	302.6155693723667	8.686143754668263	1.0194263928616485
6920	7.020000000000679	-14776.886799752976	3385.343751613636	-11391.54304813934	306.0227475653885	8.69594359291181	1.018277556781411
6930	7.030000000000682	-14738.687037767271	3265.253814620865	-11473.433223146407	295.16705456346955	8.686816559804058	1.0193474369739584
6940	7.040000000000686	-14866.851576265375	3413.098120298747	-11453.753455966627	308.5316414282088	8.686816559804058	1.0193474369739584
6950	7.050000000000689	-14751.810017602917	3346.278185496713	-11405.531832106204	302.4913626439607	8.686816559804058	1.0193474369739584
6960	7.060000000000692	-14793.314229515345	3369.0305357453794	-11424.283693769965	304.5480922547567	8.635608444197855	1.025392044222278
6970	7.070000000000696	-14717.032630575317	3266.094694806626	-11450.93793576869	295.24306707023413	8.70340843763103	1.0174041881584273
6980	7.080000000000699	-14829.960205634361	3381.120322154616	-11448.839883479744	305.6409649217258	8.774561555017732	1.0091540346691785
6990	7.090000000000702	-14764.809853181401	3335.7163560639137	-11429.093497117487	301.53661172367333	8.774561555017732	1.0091540346691785
7000	7.100000000000706	-14803.972824096207	3381.6433125752387	-11422.329511520968	305.68824135130353	8.732044266755503	1.0140677171566086
7010	7.110000000000709	-14757.593280557077	3356.528702562089	-11401.064577994988	303.4179720598633	8.652989460743779	1.0233323680643975
7020	7.120000000000712	-14730.208682346487	3287.492916084176	-11442.71576626231	297.1773883530423	8.727277028814079	1.0146216473321308
7030	7.130000000000716	-14887.90179158744	3386.5959603963215	-11501.305831191117	306.13594267948	8.727277028814079	1.0146216473321308
7040	7.140000000000719	-14810.920692759059	3381.0922474951385	-11429.82844526392	305.6384270747417	8.727277028814079	1.0146216473321308
7050	7.1500000000007224	-14641.336426585405	3212.6899536671604	-11428.646472918244	290.41547294224415	8.727771666533162	1.0145641446663252
7060	7.160000000000726	-14762.542154178922	3227.509212684948	-11535.032941493973	291.7550799937717	8.735224236514517	1.0136985560925262
7070	7.170000000000729	-14765.398051177312	3232.8592433097187	-11532.538807867593	292.23870328034957	8.696698364449444	1.0181891822184377
7080	7.1800000000007325	-14866.316751817336	3381.0623098914916	-11485.254441925845	305.6357208243885	8.696698364449444	1.0181891822184377
7090	7.190000000000736	-14808.234205795174	3333.245241764288	-11474.988964030887	301.31323198944125	8.696698364449444	1.0181891822184377
7100	7.200000000000739	-14690.41046290643	3179.350945985407	-11511.059516921023	287.4017480503448	8.649027843456052	1.0238010971832985
7110	7.2100000000007425	-14821.253872717985	3318.9406480141793	-11502.313224703807	300.02014880398093	8.65619758374959	1.0229531049894949
7120	7.220000000000746	-14692.149179298305	3234.1875278091534	-11457.961651489151	292.35877536220886	8.65619758374959	1.0229531049894949
7130	7.230000000000749	-14681.668164195198	3186.683378647902	-11494.984785547296	288.06457326230304	8.736726433271222	1.0135242602970849
7140	7.2400000000007525	-14745.800190296246	3218.2372987631106	-11527.562891533136	290.91693273850467	8.736726433271222	1.0135242602970849
7150	7.250000000000756	-14753.063015032412	3320.6315856802357	-11432.431429352177	300.1730034115172	8.736726433271222	1.0135242602970849
7160	7.260000000000759	-14697.943422898727	3248.0888166722184	-11449.854606226509	293.61540125449756	8.755095658328486	1.0113977666567004
7170	7.2700000000007625	-14717.894378324967	3222.325965675665	-11495.568412649302	291.2865333386987	8.703078457603988	1.0174427633664018
7180	7.280000000000766	-14705.689144118272	3199.260056229492	-11506.42908788878	289.2014591182601	8.703078457603988	1.0174427633664018
7190	7.290000000000769	-14601.72149293583	3082.3471530074453	-11519.374339928385	278.6329584001858	8.734455299840414	1.0137877969174551
7200	7.3000000000007725	-14665.80789047775	3104.074931274955	-11561.732959202796	280.5970704348191	8.726994949057977	1.0146544426102861
7210	7.310000000000776	-14780.399600057377	3209.3572594873644	-11571.042340570013	290.11420952424993	8.726994949057977	1.0146544426102861
7220	7.320000000000779	-14807.751173236278	3250.504870211308	-11557.246303024971	293.8338036964784	8.726994949057977	1.0146544426102861
7230	7.330000000000783	-14670.671237119363	3089.9649498684835	-11580.70628725088	279.32157949655124	8.680621802696168	1.0200748744691206
7240	7.340000000000786	-14748.60562567997	3090.327752079732	-11658.277873600236	279.3543754953198	8.649472353281471	1.023748482453939
7250	7.350000000000789	-14961.291354697238	3326.513689417241	-11634.777665279997	300.70472416992027	8.682838505588963	1.0198144523820751
7260	7.360000000000793	-14806.562867982373	3251.3397243562804	-11555.223143626092	293.90927147109926	8.743530364565965	1.012735568642217
7270	7.370000000000796	-14736.169930454373	3089.301287923729	-11646.868642530644	279.2615868734412	8.68958806190927	1.0190223210366565
7280	7.380000000000799	-14829.010265281993	3136.11780423687	-11692.892461045123	283.49362946786266	8.67612442577824	1.0206036429571985
7290	7.390000000000803	-14900.950303700654	3205.0457230142233	-11695.90458068643	289.72446232734853	8.655641319345753	1.0230188462070553
7300	7.400000000000806	-14887.926137987535	3191.804347105698	-11696.121790881836	288.5274901631062	8.655641319345753	1.0230188462070553
7310	7.410000000000809	-14889.554422588368	3152.9933031500764	-11736.561119438291	285.01911311822886	8.655641319345753	1.0230188462070553
7320	7.420000000000813	-14984.470788339779	3266.401599630919	-11718.06918870886	295.2708101487698	8.6758748087152	1.0206330071526832
7330	7.430000000000816	-14880.411622765374	3206.708536469509	-11673.703086295865	289.87477460864426	8.641412461880538	1.0247033381128774
7340	7.440000000000819	-14751.971851904673	3046.7405471359884	-11705.231304768684	275.4142508892965	8.711893618097236	1.0164132602933689
7350	7.450000000000823	-14817.59939550635	3125.250200822694	-11692.349194683655	282.5112376931213	8.711893618097236	1.0164132602933689
7360	7.460000000000826	-14805.483795052613	3116.0295067271463	-11689.454288325465	281.6777205236361	8.630892971199932	1.0259522653387894
7370	7.470000000000829	-14820.512683018429	3114.3036254522085	-11706.20905756622	281.5217071411025	8.61394568558569	1.0279707487030818
7380	7.480000000000833	-14781.802718165425	3084.41564617837	-11697.387071987056	278.8199426505105	8.62442401389711	1.0267218055873342
7390	7.490000000000836	-14855.257563530842	3117.174766048573	-11738.08279748227	281.7812477958816	8.62442401389711	1.0267218055873342
7400	7.500000000000839	-14959.918937161006	3260.2947685442305	-11699.624168616776	294.7187748562901	8.623801739822223	1.0267958915161406
7410	7.510000000000843	-14813.738308866981	3076.6882468601816	-11737.0500620068	278.1214138911312	8.63063673977357	1.0259827244138557
7420	7.520000000000846	-14903.806523556774	3124.3044673191403	-11779.502056237634	282.42574682824704	8.616490670326895	1.0276671251085177
7430	7.530000000000849	-14849.297838619708	3161.8508501552983	-11687.44698846441	285.8198031131328	8.616490670326895	1.0276671251085177
7440	7.540000000000853	-14767.505877837675	3099.1989940643934	-11668.306883773283	280.1563034664954	8.657979220903782	1.0227426019133907
7450	7.550000000000856	-14800.694959889888	3129.4731081941577	-11671.221851695731	282.89297314197006	8.68722680580173	1.019299299263777
7460	7.560000000000859	-14789.029448554396	3095.895814376389	-11693.133634178008	279.8577080510835	8.68722680580173	1.019299299263777
7470	7.570000000000863	-14844.343499994433	3169.8893870527945	-11674.45411294164	286.54645757668766	8.68722680580173	1.019299299263777
7480	7.580000000000866	-14744.510360063938	3134.0213964009386	-11610.488963663	283.3041218334714	8.707253516351015	1.0169549076607176
7490	7.590000000000869	-14725.063372485803	3033.723165405283	-11691.34020708052	274.2375269830642	8.741797433840533	1.0129363283368817
7500	7.600000000000873	-14817.738299518522	3125.964135645211	-11691.77416387331	282.5757748013146	8.741797433840533	1.0129363283368817
7510	7.610000000000876	-14836.550435591747	3213.739748347764	-11622.810687243984	290.51037055858944	8.741797433840533	1.0129363283368817
7520	7.620000000000879	-14644.587611256944	3001.507729833999	-11643.079881422946	271.3253689185128	8.741797433840533	1.0129363283368817
7530	7.630000000000883	-14881.66924337488	3244.8683920784765	-11636.800851296402	293.32428659825786	8.741797433840533	1.0129363283368817
7540	7.640000000000886	-14815.83220908419	3190.415653711643	-11625.416555372547	288.4019573371496	8.699316689368073	1.017882727102148
7550	7.650000000000889	-14685.461528908969	3073.023946510416	-11612.437582398554	277.79017448290114	8.711878844323111	1.0164149839468073
7560	7.660000000000893	-14810.25450179425	3163.6296098560797	-11646.62489193817	285.9805965128082	8.711878844323111	1.0164149839468073
7570	7.670000000000896	-14832.422519131582	3200.5280141501667	-11631.894504981416	289.31607789707607	8.711878844323111	1.0164149839468073
7580	7.680000000000899	-14724.020569295768	3142.3068547588873	-11581.71371453688	284.0530970978975	8.713108911710524	1.016271492233746
7590	7.690000000000903	-14649.339920350212	3034.7777873326004	-11614.56213301761	274.33286096493424	8.66605339930123	1.0217897106903588
7600	7.700000000000906	-14793.030645857092	3091.2949320421626	-11701.73571381493	279.44180504198016	8.66605339930123	1.0217897106903588
7610	7.7100000000009095	-14784.39767181542	3184.730388510541	-11599.66728330488	287.8880300656134	8.607791273337964	1.0287057288582953
7620	7.720000000000913	-14772.737319962682	3214.555404067857	-11558.181915894824	290.58410286551145	8.619719877283856	1.027282130018528
7630	7.730000000000916	-14831.54733460858	3212.2775734141037	-11619.269761194477	290.37819526903235	8.619719877283856	1.027282130018528
